i,j,w
1726730329,7617785713,22.678
1726730354,4729448871,5.06
1726730354,7617785710,2.004
1726783391,950703626,6.877
1727515734,7620895974,5.983
1727515754,2142502090,18.996
1731216865,4866705606,5.177
1731225566,249470452,8.369
1731225566,1150003547,19.145
1733389278,8579522887,9.895
1736685635,6525671279,21.168
1736685635,4571940315,32.445
1736734053,2140125056,7.638
1747873474,5104314222,24.612
1755265415,21307201,13.963
1755265428,28800670,5.296
1755265432,2990721389,4.842
1755265432,28800670,2.871
1755265444,5041945481,17.482
1755265444,5041945479,6.189
1755708646,1755708648,3.11
1755708646,1755708647,4.027
1755708647,1755708646,4.027
1755708647,28800660,6.482
1755708648,973128725,3.286
1755708648,1755708646,3.11
1755708730,1755708732,6.437
1755708730,28800664,11.604
1755708732,1759454351,31.759
1755708732,1755708730,6.437
1755708736,2990721391,21.241
1755708736,1755708739,36.87
1755708737,1755708738,4.957
1755708737,28800664,4.75
1755708738,1755708739,6.827
1755708738,1755708737,4.957
1755708739,1755708738,6.827
1755708739,1755708736,36.87
1755708765,973128722,5.406
1755708765,1755708768,4.042
1755708766,1755708768,3.496
1755708766,1759454351,4.471
1755708768,1755708765,4.042
1755708768,1755708766,3.496
1758552521,28800660,10.094
1758552521,2990806415,60.375
1758552522,2990664881,15.394
1758552522,973128725,9.906
1758552678,1758552682,3.036
1758552678,2990651905,25.474
1758552682,973128722,7.343
1758552682,1758552678,3.036
1758554286,2990806415,4.185
1758554289,316763561,17.355
1758554291,2990780037,2.733
1758554294,1758554291,3.924
1759454078,25473205,5.911
1759454078,1215563885,6.678
1759454104,1759454106,8.372
1759454104,25473204,32.745
1759454106,25473206,5.566
1759454106,1759454104,8.372
1759454118,25473207,6.634
1759454118,6871422365,7.391
1759454122,6871422365,4.275
1759454122,25473206,5.185
1759454163,2990806411,8.92
1759454351,1755708766,4.471
1759454351,1755708732,31.759
1759454429,8975833912,7.309
1761598585,4316306163,22.068
1771426165,1707790052,3.126
1771426165,8336028509,2.709
1771426166,2140227862,6.235
1771426166,7836155866,6.043
1771426172,7836164765,5.244
1771426172,104322,21.968
1771426173,1718328198,7.528
1771426174,9310662201,2.036
1771426174,6369329152,5.106
1771453217,4530012691,7.994
1771453217,4530012692,6.899
1771453218,4530012695,1.727
1771453860,9375170323,5.183
1771453860,9375170326,8.117
1771458655,5160943806,4.083
1771458658,5160943794,5.392
1782712524,5006063170,5.434
1782712524,7223695326,3.98
1782714747,1951616278,7.697
1782714747,1951616291,5.898
1782716888,1787108646,4.727
1782717878,3381130090,4.346
1782717878,3381130091,4.72
1782718791,6985373983,4.029
1782718791,1312264610,3.383
1782718792,6985379286,4.369
1782718792,6985373980,4.698
1782724124,7836155864,7.526
1782724124,1684511955,4.507
1782724125,316763548,4.587
1782724125,10677375,16.02
1782725824,2387194148,3.331
1782725824,7836155869,3.844
1782727992,7824747308,9.896
1782728999,1311962016,5.579
1782729295,6369329165,5.542
1782729296,6369329154,5.111
1782730512,5006065039,5.312
1782730512,8373690817,1.43
1787108646,110238,11.835
1787108647,110238,9.049
1787108648,3892081362,48.872
1787108649,4827050921,84.634
1787108650,110238,13.915
1793420652,3497483291,1.719
1793420652,2140421222,8.411
1793420660,10572172,32.874
1793420660,4232015838,9.094
1810130457,237908,9.793
1810130457,2293833760,4.264
1810130458,1832129823,11.283
1810130458,4077495971,9.519
1813618227,25497611,7.913
1813618228,9804653408,4.105
1813618229,9804653406,2.779
1813618230,1813618229,6.741
1813618231,4076095253,4.667
1813618232,1813618234,6.247
1813618234,25497613,8.214
1813618358,5041784633,3.87
1813618497,9693963706,10.229
1813794712,3319978344,26.952
1816038199,5014591889,11.65
1816038199,1816038239,7.684
1816038211,25496783,15.833
1816038214,323260106,9.532
1816038214,1816038233,13.97
1816038214,1816038237,20.117
1816038224,1816038237,13.716
1816038226,1938953377,37.193
1816038230,25495697,38.173
1816038230,9856119619,7.23
1816038230,25495770,6.294
1816038233,1816038214,13.97
1816038233,25496800,15.055
1816038237,1816038214,20.117
1816038237,1816038224,13.716
1816038239,1816038199,7.684
1816038239,9748953621,41.447
1816777875,25475754,3.532
1816777875,9693963704,39.924
1816959492,9781435148,21.016
1816959492,4158000323,4.189
1827389620,5201625566,20.776
1827389620,9680972178,5.857
1828402755,1828402756,18.24
1828402756,20955167,110.91
1828402758,1536948605,5.799
1828402758,4085767993,9.334
1828402759,1828402758,11.146
1828402760,3704225379,3.47
1828402760,3704225376,2.627
1828402762,25505643,3.802
1828402762,25505618,2.789
1828402763,1828402764,3.422
1828402763,25505695,4.016
1828402764,25505618,26.011
1828402764,1828402763,3.422
1828402765,1938819286,5.11
1828402767,3876713343,27.397
1828402769,1828402767,19.869
1828402771,1828402769,13.158
1828402774,9684083988,8.177
1828402774,4627445261,7.242
1828402774,5207476609,12.395
1828408303,367102039,19.909
1830276654,8256049397,5.626
1832052008,338472562,11.922
1832052008,25495542,2.984
1832129778,25496847,11.848
1832129778,1684437690,9.739
1832129783,338472567,5.753
1832129783,25495542,6.641
1832129789,1684437694,40.276
1832129795,25496848,11.145
1832129795,25496847,12.422
1832129813,1810130458,15.569
1832129823,1810130458,11.283
1832129823,338474269,10.424
1832129831,109815,18.177
1832129831,1360122879,19.49
1832129873,5265953454,7.673
1832129873,8975700266,28.734
1832129878,2458260532,4.673
1832129958,25151180,8.34
1832129958,9733914457,65.988
1832227886,6828931875,16.434
1832227886,25495543,22.375
1832227893,25495543,10.087
1832227893,1938953379,17.52
1832227968,25495809,31.405
1832227968,25495808,7.871
1832228016,25495808,9.356
1832228016,343669798,3.658
1832248428,2458301100,4.408
1832248440,2576893628,16.019
1832248457,5374183742,5.868
1832248457,14672924,14.505
1832248458,7203717550,5.19
1832248458,529722111,7.184
1832666032,8787692634,1.98
1832666032,104315,11.685
1834657467,6354294763,2.914
1834657467,25495820,1.79
1834657469,25495819,29.343
1834657469,6354294763,3.403
1835355916,4232015838,2.299
1835355916,25504149,3.751
1835356021,107646,14.941
1835356021,4860803960,6.406
1837610895,1163955034,8.421
1837610895,21685481,3.633
1852996517,1852996670,21.094
1852996517,20626307,25.2
1852996670,1536948474,33.171
1852996670,1852996517,21.094
1852996734,25505653,40.254
1852996734,1852996856,10.733
1852996856,25505685,6.267
1852996856,1852996734,10.733
1852996875,1536948474,10.36
1852996954,25264998,8.009
1852996954,1536948536,7.653
1852996996,2504822145,6.538
1852997088,25066694,5.713
1864047135,1951242860,3.433
1882379248,4425001783,5.978
1882379248,1882379274,6.095
1882379274,1882379248,6.095
1882379274,3247578846,6.077
1882379285,3247578846,6.018
1882379285,25472760,7.171
1913216493,355416911,8.168
1938819279,9684101713,3.917
1938819280,9684083979,11.875
1938819282,4962956931,7.787
1938819282,3704225379,3.114
1938819283,25505677,9.68
1938819284,1938819285,3.607
1938819285,1828402765,5.405
1938819286,25505624,6.094
1938819288,107644,18.692
1938819289,1938819290,15.869
1938819290,470729237,5.364
1938819292,1938819294,7.483
1938819293,1938819292,16.052
1938819294,4729448869,5.897
1938819296,3474115148,3.264
1938819299,9684083992,4.136
1938819301,4866651969,13.777
1938819301,4866651968,8.882
1938819301,4866651959,5.372
1938819302,4627491642,2.506
1938819304,5207476610,8.121
1938819306,4866623226,7.914
1938819306,8807441176,1.297
1938819313,4866653236,6.703
1938819313,25066470,8.732
1938819316,1938819329,19.776
1938819316,107667,3.074
1938819317,6369390695,4.178
1938819319,1678155318,7.388
1938819320,2387207421,5.632
1938819320,8336028516,1.252
1938819325,6369390697,9.922
1938819326,1938819319,2.941
1938819328,6369390696,15.351
1938819328,6369390702,6.865
1938819329,25470781,13.787
1938819329,1938819316,19.776
1938819330,1938819331,5.666
1938819331,2387212189,7.514
1938819335,6369390701,3.904
1938819336,2387207418,1.445
1938819340,4383369519,4.534
1938819340,25470781,6.075
1938819344,4530339702,13.669
1938819346,25509526,8.248
1938819348,109410,15.427
1938819350,9197589238,5.546
1938819351,1236791535,11.043
1938953377,1985084100,8.064
1938953377,1816038226,37.193
1938953379,1832227893,17.52
1938953379,338472562,15.49
1938953395,8975645638,3.308
1938953399,9804471701,6.932
1938953403,9693963683,3.444
1938953406,9693963678,4.376
1938953413,9820538028,1.638
1938953413,9693963680,5.241
1938953414,9820538028,2.155
1938953414,1938953417,2.243
1938953417,1938953414,2.243
1938953417,21990638,2.82
1938953430,9820523869,2.503
1938953430,1938953431,3.772
1938953431,1938953430,3.772
1938953431,1938953432,4.654
1938953432,1938953431,4.654
1938953432,9820537922,2.53
1938953433,25497599,9.655
1938953433,10607629,48.049
1938953437,108393,9.785
1938953437,4571238068,10.717
1939558646,5218862786,5.387
1939558647,5925584204,5.636
1939558647,1939558648,5.858
1939558648,1939558647,5.858
1939558648,1939558649,10.46
1939558649,1939558648,10.46
1939558649,2218362314,7.287
1939558650,2218362310,4.599
1939558650,2218362314,5.896
1939558651,2218362310,4.93
1939558651,1939558657,4.939
1939558655,2218362306,11.445
1939558657,1939558651,4.939
1939558657,7223326411,3.683
1939558659,2218362336,4.936
1939558660,7223365368,6.393
1939558661,4866784251,6.578
1939558663,9021535020,8.285
1939558664,2218344505,14.527
1939558666,4866976610,3.642
1939558666,2218364543,3.032
1939558666,7223365371,13.475
1939558667,7223326409,6.118
1939558667,1939558661,8.264
1939558667,7223326411,3.366
1939558671,2218344501,3.902
1939558672,4866807989,8.097
1939558673,2218344509,3.963
1939558674,7223326414,3.246
1939558677,2218344516,5.481
1939558678,7223365370,5.548
1939558681,3139705121,1.39
1939558684,7223326409,4.652
1939558684,1939558697,13.352
1939558684,7223326410,10.408
1939558687,1939558681,10.101
1939558687,1939558674,4.713
1939558697,1939558684,13.352
1939558697,1939558701,2.9
1939558700,7223326413,3.884
1939558701,1939558697,2.9
1939558701,2218362321,3.884
1939558704,7223326412,26.54
1939558704,2218362321,17.49
1939632502,2934411668,14.708
1939632504,4144358217,7.483
1939632510,108418,18.396
1939632512,4826555773,2.728
1939632514,1326821561,12.903
1939632519,9030155758,2.293
1939632526,2466456404,5.407
1951242856,1951242857,3.549
1951242857,2364384490,4.118
1951242858,2364379604,5.382
1951242859,7638732491,3.656
1951242860,107613,5.297
1951372909,5189042550,11.643
1951372915,1556097098,3.934
1951372927,4018000435,8.057
1951372927,1556097163,9.924
1951372927,1951372915,13.754
1951372930,1561071655,12.13
1951372935,1951372927,12.711
1951372959,7824803501,5.542
1951616226,25067914,13.769
1951616226,1569216650,10.617
1951616231,107627,8.356
1951616232,5473273373,4.55
1951616234,3153656030,9.336
1951616236,1951616234,3.909
1951616261,1951616231,17.882
1951616263,1951616268,11.286
1951616268,2378843909,6.673
1951616270,1951616261,4.701
1951616276,1951616268,12.771
1951616276,5473273376,11.893
1951616278,1951616276,6.42
1951616283,1782714747,7.737
1951616284,1678226917,6.993
1951616287,1951616276,4.644
1951616291,107628,7.062
1951616292,5473273433,4.771
1951616295,1951616292,6.248
1951616297,5473273435,4.921
1951616319,1951616284,19.614
1951616319,1951616295,15.39
1951616322,25161360,27.536
1951616322,25067476,16.837
1951616325,8807431546,0.776
1951616327,5095547180,48.851
1951616327,8807431559,3.322
1953096696,7796554012,8.809
1953096696,2632476618,14.964
1953202903,25495646,10.871
1953202903,26678166,11.809
1953202907,1364169899,6.722
1953202907,2453941147,8.858
1953202962,2458257578,8.128
1954751908,25477149,5.384
1954751914,4530057817,8.924
1954751916,2466456414,12.452
1954751918,1954751916,6.657
1954751920,149431715,38.302
1954751920,6014339453,7.248
1954751924,1125619235,23.599
1955520879,1813794712,8.959
1955520879,268124704,15.392
1955520887,25066470,21.626
1955520890,3972566715,8.63
1955520890,4658088585,8.92
1955520890,6327615075,8.74
1958800795,438170475,28.953
1985084095,7847748059,8.719
1985084100,9856119619,2.072
1985084100,1938953377,8.064
1985084135,25496786,9.619
1985084135,25496787,15.782
1990694635,1990694647,12.345
1990694638,7824747306,55.231
1990694638,7824747297,30.65
1990694638,3130435826,10.286
1990694641,1990694647,23.348
1990694641,3130435826,26.889
1990694647,1990694635,12.345
1990694647,1990694641,23.348
1990912106,1155552319,7.073
1990912115,107615,4.295
1990912129,1990912115,4.094
2003007012,4835108998,2.39
2012969971,1311961910,7.41
2012969971,7926554430,5.308
2036125649,1685281076,18.08
2036125649,4823246342,16.144
2036125650,6014339453,12.898
2036125650,25472800,7.44
2036125657,1141415219,8.432
2036125657,110143,8.792
2059790748,25265079,2.879
2059790748,25265077,6.75
2112030869,4823243100,11.225
2112030869,2112030873,14.868
2112030873,2112030869,14.868
2112030873,291951643,9.541
2135411293,2480657188,10.278
2135411294,6525670238,2.968
2135411296,9808795608,0.302
2135411297,9808795606,0.275
2135411297,2331184934,3.919
2135411308,25499655,8.356
2135411308,5457908028,13.013
2140124996,249679365,2.921
2140124996,7797338600,6.48
2140125056,7900221108,12.814
2140227862,1771426166,6.235
2140227862,104322,8.977
2140420434,1938819296,7.56
2140421219,25577057,6.658
2140421219,2140421223,13.486
2140421220,2140421223,11.66
2140421220,25504143,8.455
2140421222,1793420652,8.411
2140421222,9024139149,3.249
2140421223,2140421220,11.66
2140421223,2140421219,13.486
2140421224,4328443355,3.242
2140421224,25577057,3.097
2140432704,5177410511,8.978
2140506294,4096485377,193.551
2142502090,763372884,20.43
2142508727,25505662,8.128
2142508727,25505695,10.599
2146369237,8715830798,31.974
2146369238,25497392,62.127
2146369238,5471345385,4.651
2146369240,5468301601,4.865
2195965722,1939558646,7.142
2195965723,24661273,5.589
2203268985,3816097109,1.58
2203268985,9694087364,8.983
2203888698,107606,3.773
2203888698,25475770,7.767
2215139515,470729237,4.144
2215139515,1655418222,3.81
2218340965,25066457,23.677
2218340965,2218364543,11.801
2218340965,4866976611,8.726
2218344498,1939558664,6.644
2218344501,1939558672,4.092
2218344503,1312188886,4.59
2218344503,3816097107,10.311
2218344505,1939558671,16.444
2218344508,9710332576,4.097
2218344508,9710332577,4.853
2218344509,2218344503,9.53
2218344510,25248115,6.296
2218344510,9710332576,3.197
2218344511,107588,15.379
2218344511,25248115,13.519
2218344516,2218344518,21.977
2218344518,1939558673,5.179
2218344522,1939558677,4.952
2218348156,212916714,19.251
2218362306,1312264600,6.343
2218362310,1939558650,4.599
2218362310,1939558651,4.93
2218362314,1939558649,7.287
2218362314,1939558650,5.896
2218362316,2218362332,4.33
2218362321,1939558701,3.884
2218362321,1939558704,17.49
2218362332,7223326408,5.138
2218362336,1939558663,4.286
2218362849,8869435258,8.499
2218364541,1733389278,5.701
2218364543,2218340965,11.801
2218364543,1939558666,3.032
2241962700,2398924843,20.67
2254629351,9030284967,3.371
2265048377,3267461728,17.437
2265050050,2620105428,14.846
2265065203,4034060017,3.891
2265065207,5177397420,5.802
2279589727,1561071609,76.966
2279592861,24950115,20.471
2279592861,385311796,24.087
2279592862,24950050,6.678
2293833760,1810130457,4.264
2293833760,6840965712,7.395
2293833763,237908,12.671
2293833763,4156336279,2.62
2294047369,107693,6.079
2294047369,8373651315,5.623
2297373047,10677376,12.468
2297373047,25248117,28.912
2331184927,1723388979,6.031
2331184929,9808795607,9.811
2331184930,6525670242,12.057
2331184931,2331184935,3.272
2331184932,5711517571,10.873
2331184934,2135411297,3.919
2331184934,6525670242,8.858
2331184935,6525670234,3.038
2341656968,8620082704,7.522
2341656968,3265436260,4.548
2343269909,9856119623,23.113
2343269909,9201323564,2.123
2360681708,2775653836,53.884
2360681713,8620105244,1.479
2360684188,9781311297,10.5
2360685543,8620105233,4.877
2364371186,2364384492,5.001
2364378222,2364379605,4.581
2364379602,2364379603,5.153
2364379603,1951242858,4.895
2364379604,2364371185,2.109
2364379605,1864047135,3.437
2364384488,2364379602,3.183
2364384490,1990912106,4.609
2364384492,1155552319,7.077
2364387947,1951242856,3.575
2378843909,7745051680,5.294
2387194123,2387194150,14.068
2387194126,2387194127,6.823
2387194126,2387194128,6.433
2387194127,9781190365,0.256
2387194127,2387194126,6.823
2387194128,2387194150,7.888
2387194128,2387194131,10.592
2387194128,2387194126,6.433
2387194131,6369401334,2.928
2387194133,2387194128,16.305
2387194148,25161347,32.512
2387194148,1782725824,3.331
2387194149,8336028515,1.629
2387194150,2387194128,7.888
2387194150,2387194149,13.155
2387194156,8336028513,13.32
2387194157,2387194133,4.437
2387194158,3233714195,63.333
2387207417,1938819335,5.139
2387207418,2387207417,5.135
2387207420,2387207423,19.98
2387207421,1938819325,5.933
2387207423,1782728999,4.88
